,Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Value,Rating
1138,1995,37.49753910095154,129,16,57.14,9,8.51,21.6,152.38333333333335,8.0
1139,2002,37.448227936066715,118,4,67.36,5,9.7,187.57454545454547,179.875,7.2
1140,2010,37.40332163141952,98,4,81.56,6,8.5,67.63933333333333,218.05550000000002,6.8
1141,1996,37.37328657953459,113,9,58.62,2,5.8,54.845454545454544,156.84999999999997,5.8
1142,1993,37.311796942601674,105,1,53.9,6,2.2,48.19222222222222,144.45833333333331,6.3
1143,2008,37.28707283937715,99,4,80.28,2,5.5,80.28,215.3025,6.1
1144,1989,37.27614950255445,125,16,46.21,6,10.8,77.35947368421053,123.96666666666665,6.6
1145,2009,37.27096025394221,121,4,79.96,6,9.5,64.196,214.537,6.2
1146,2021,37.244009709570896,113,4,100.92,6,8.51,40.67333333333333,270.96975000000003,6.3
1147,2008,37.235981932397436,88,4,80.17,6,3.8,58.569,215.3025,6.1
1148,2005,37.23149135907829,128,14,72.71,10,9.7,91.18285714285712,195.2916666666667,6.4
1149,1963,37.22448979591837,119,16,11.4,5,8.5,16.8,30.625,7.6
1150,2008,37.18024639751047,85,16,80.05,6,8.3,111.9025,215.3025,7.0
1151,2016,37.173296223923074,88,16,89.22,10,8.7,52.03,240.01099999999997,7.1
1152,1995,37.162856830362024,97,1,56.63,2,5.5,56.05333333333334,152.38333333333335,6.9
1153,2002,37.14801945795691,98,18,66.82,5,8.5,71.30666666666666,179.875,6.5
1154,2011,37.143375801605615,116,4,83.55,6,3.8,97.7425,224.93916666666667,5.7
1155,1986,37.13221318330419,98,1,40.7,2,0.52,55.62,109.60833333333335,6.6
1156,2011,37.121147569528055,110,16,83.5,6,5.8,44.866,224.93916666666667,6.0
1157,1993,37.09027978079031,103,8,53.58,2,7.1,53.58,144.45833333333331,6.0
1158,2009,37.08917342929191,102,0,79.57,2,5.1,39.352,214.537,4.5
1159,2012,37.03059786354675,103,16,85.02,6,8.54,64.20142857142856,229.5939166666667,6.6
1160,1984,37.00304829135248,105,0,38.44,2,2.9,38.44,103.88333333333333,6.3
1161,1984,36.964543558479065,107,4,38.4,6,7.5,278.42571428571426,103.88333333333333,8.1
1162,2010,36.94930877689394,133,4,80.57,1,5.7,80.57,218.05550000000002,5.8
1163,1984,36.94529119204236,114,1,38.38,6,8.52,38.975,103.88333333333333,6.3
1164,1993,36.93106432073839,89,1,53.35,2,5.51,43.23,144.45833333333331,4.9
1165,1986,36.922375123545955,97,4,40.47,2,5.7,35.80428571428572,109.60833333333335,6.7
1166,1986,36.91325172964342,96,16,40.46,5,8.3,11.234166666666665,109.60833333333335,7.6
1167,2008,36.8644116998177,104,1,79.37,3,5.4,93.14999999999999,215.3025,5.5
1168,1998,36.838607433157804,114,4,60.05,5,5.5,60.05,163.00833333333335,6.0
1169,2015,36.72310424990612,118,18,87.04,2,2.9,76.02000000000001,237.01700000000002,6.0
1170,2011,36.712148099300926,115,16,82.58,2,5.0,46.01333333333333,224.93916666666667,7.3
1171,2010,36.69249342483909,108,1,80.01,5,9.2,40.78909090909091,218.05550000000002,6.3
1172,1992,36.65280912222354,126,1,51.43,2,10.4,78.25666666666667,140.3166666666667,7.1
1173,2003,36.64416761041902,117,8,67.41,3,2.7,67.1,183.95833333333334,7.0
1174,1986,36.566562761347214,107,0,40.08,2,5.0,13.9725,109.60833333333335,7.9
1175,2006,36.539208796659906,91,4,73.66,0,2.1,73.66,201.5916666666667,6.6
1176,2012,36.44260319034294,99,4,83.67,6,3.7,97.7425,229.5939166666667,5.7
1177,1980,36.44048943270301,109,0,30.03,3,2.0,30.03,82.40833333333332,7.3
1178,1999,36.41002551403271,114,16,60.65,6,2.2,84.28500000000001,166.57500000000002,7.1
1179,2003,36.383238958097394,89,1,66.93,6,2.2,63.86,183.95833333333334,4.4
1180,2016,36.348334034690076,127,1,87.24,3,5.1,105.07529411764706,240.01099999999997,6.7
1181,1990,36.34670578480771,81,1,47.49,2,5.51,56.05333333333334,130.65833333333333,4.6
1182,2014,36.28934319991946,118,1,85.91,2,5.1,66.518,236.73616666666666,5.3
1183,1990,36.285477390139675,96,16,47.41,6,10.4,47.41,130.65833333333333,5.8
1184,2014,36.251326195053984,134,16,85.82,6,5.9,82.03166666666667,236.73616666666666,7.5
1185,1973,36.17117117117116,88,1,16.06,6,8.51,16.06,44.400000000000006,6.9
1186,1973,36.17117117117116,143,16,16.06,10,8.52,22.205,44.400000000000006,7.8
1187,1992,36.1681909965554,104,8,50.75,2,5.1,48.19222222222222,140.3166666666667,6.5
1188,2002,36.14732453092425,125,1,65.02,5,5.0,46.01333333333333,179.875,7.2
1189,2003,36.13318233295583,110,4,66.47,6,3.7,68.28,183.95833333333334,5.8
1190,2002,36.11396803335649,77,1,64.96,0,2.2,74.07333333333332,179.875,5.5
1191,2005,36.104971196927664,132,4,70.51,6,5.4,41.54333333333334,195.2916666666667,8.2
1192,2006,36.10268281592327,90,8,72.78,0,2.2,60.415000000000006,201.5916666666667,5.6
1193,1985,36.07065385807252,102,1,38.8,2,2.9,36.931250000000006,107.56666666666665,6.5
1194,1996,36.066305387312724,133,1,56.57,6,8.54,52.330000000000005,156.84999999999997,6.5
1195,1991,36.05947500458912,136,18,49.11,1,10.4,55.821538461538466,136.19166666666666,6.8
1196,2003,36.01902604756512,125,1,66.26,3,5.8,105.07529411764706,183.95833333333334,8.0
1197,2009,35.99845248139016,101,1,77.23,3,5.1,36.977500000000006,214.537,6.7
1198,2016,35.94001941577679,128,17,86.26,6,8.5,45.002500000000005,240.01099999999997,7.3
1199,1997,35.8841241823279,116,1,57.6,2,5.7,57.6,160.51666666666665,8.6
1200,2013,35.882145674185345,106,16,83.59,8,9.7,127.54222222222221,232.95708333333332,6.5
1201,1990,35.84922507812999,145,16,46.84,1,10.4,47.43857142857142,130.65833333333333,8.7
1202,1986,35.80932106743708,104,1,39.25,2,4.0,48.604000000000006,109.60833333333335,6.5
1203,1996,35.779407076824995,129,16,56.12,10,5.5,35.51833333333334,156.84999999999997,7.7
1204,2013,35.75765922550112,125,1,83.3,1,2.7,106.9125,232.95708333333332,7.5
1205,2011,35.72521459505718,102,1,80.36,2,7.1,82.15,224.93916666666667,5.2
1206,2014,35.70641579198222,97,18,84.53,2,5.5,66.89333333333333,236.73616666666666,4.9
1207,2003,35.69286523216308,117,4,65.66,6,3.7,113.72999999999999,183.95833333333334,5.5
1208,2008,35.67538695556252,111,4,76.81,2,5.5,75.548,215.3025,6.1
1209,2013,35.64175804913995,96,1,83.03,0,2.2,78.475,232.95708333333332,6.4
1210,2004,35.62516544604253,136,4,67.29,6,1.3,99.68375,188.88333333333335,6.7
1211,2000,35.62137049941929,128,1,61.34,5,2.57,22.919999999999998,172.19999999999996,6.4
1212,2000,35.61556329849013,107,18,61.33,10,8.3,44.866,172.19999999999996,6.4
1213,2014,35.59658888903751,99,16,84.27,8,9.7,84.27,236.73616666666666,5.4
1214,2006,35.58182795254433,99,8,71.73,3,2.1,130.02125,201.5916666666667,5.5
1215,1994,35.5540563332771,117,16,52.7,2,5.7,91.27499999999999,148.22500000000002,7.1
1216,1988,35.54929180466493,110,1,42.04,2,10.0,50.799,118.25833333333333,7.4
1217,1963,35.5265306122449,115,0,10.88,2,10.2,24.7275,30.625,7.0
1218,2011,35.511823567112586,146,1,79.88,6,5.2,138.73962962962963,224.93916666666667,7.2
1219,1993,35.49120276896453,94,1,51.27,2,0.5,36.47,144.45833333333331,5.6
1220,2014,35.444520869575626,109,16,83.91,2,5.5,60.220000000000006,236.73616666666666,6.0
1221,2010,35.4130026529943,117,17,77.22,6,8.54,43.730000000000004,218.05550000000002,6.7
1222,1989,35.38047862328583,122,1,43.86,5,7.3,138.73962962962963,123.96666666666665,6.4
1223,1973,35.36036036036035,105,16,15.7,5,4.3,62.776666666666664,44.400000000000006,7.4
1224,1986,35.35315137231049,94,4,38.75,2,8.1,50.799,109.60833333333335,7.1
1225,2000,35.30197444831592,100,4,60.79,2,0.53,63.86,172.19999999999996,5.7
1226,2005,35.29080435246426,105,9,68.92,2,5.5,68.92,195.2916666666667,5.9
1227,2004,35.281037677578745,91,9,66.64,5,9.5,62.0375,188.88333333333335,5.8
1228,1987,35.24752475247524,107,1,40.05,2,5.5,33.21,113.625,6.6
1229,2009,35.234015577732514,88,16,75.59,6,8.2,89.05600000000001,214.537,7.6
1230,1995,35.220387181450285,127,8,53.67,2,5.7,91.18285714285712,152.38333333333335,6.3
1231,2008,35.18305639739437,120,4,75.75,6,3.7,50.385555555555555,215.3025,7.0
1232,2005,35.16279069767441,124,9,68.67,6,2.2,48.02,195.2916666666667,6.0
1233,1985,35.140997830802604,110,1,37.8,5,5.5,54.09571428571428,107.56666666666665,6.3
1234,2017,35.121632808476136,86,4,86.09,0,2.2,86.09,245.11958333333334,3.3
1235,2009,35.09417955877075,100,1,75.29,0,5.1,59.76666666666667,214.537,7.7
1236,1998,35.071826593732425,131,16,57.17,6,10.8,52.330000000000005,163.00833333333335,6.5
1237,1988,35.05884010992883,91,0,41.46,2,2.9,35.80428571428572,118.25833333333333,6.5
1238,2004,35.05338392305655,137,16,66.21,6,10.8,85.19,188.88333333333335,8.0
1239,2010,35.04612357863021,109,4,76.42,6,2.2,89.905,218.05550000000002,6.3
1240,1991,34.96542862387567,97,18,47.62,6,10.4,47.62,136.19166666666666,6.6
1241,1990,34.96141335544359,117,16,45.68,6,10.6,130.55333333333334,130.65833333333333,5.8
1242,1999,34.951223172745,132,4,58.22,5,7.5,119.69,166.57500000000002,6.9
1243,1998,34.949133479883436,132,16,56.97,6,5.2,71.56,163.00833333333335,6.5
1244,2004,34.92102708903202,129,17,65.96,5,9.5,71.705,188.88333333333335,6.6
1245,1994,34.91988530949569,82,1,51.76,2,5.51,68.61333333333333,148.22500000000002,6.3
1246,1988,34.91508702698894,115,16,41.29,10,5.7,41.29,118.25833333333333,6.0
1247,1989,34.888410863135256,101,1,43.25,6,10.3,43.23,123.96666666666665,6.0
1248,2012,34.87461739513277,130,4,80.07,6,9.7,125.3325,229.5939166666667,7.0
1249,1983,34.86947791164658,113,16,34.73,10,8.5,34.73,99.60000000000001,6.5
1250,2006,34.862552188830556,129,1,70.28,5,1.57,50.368,201.5916666666667,6.0
1251,2006,34.85759166632218,102,1,70.27,6,5.3,93.80199999999999,201.5916666666667,7.1
1252,1981,34.83090459169645,92,16,31.67,2,1.51,46.03000000000001,90.925,6.8
1253,2017,34.8238189863111,124,4,85.36,6,3.7,53.855000000000004,245.11958333333334,5.9
1254,2006,34.80798644123848,99,1,70.17,2,10.0,47.72666666666667,201.5916666666667,4.7
1255,2014,34.80245589851431,104,18,82.39,6,10.3,48.4425,236.73616666666666,6.4
1256,1998,34.78349777618731,115,1,56.7,5,5.0,31.985,163.00833333333335,6.6
1257,2007,34.72998972311904,116,1,72.01,2,7.1,85.214,207.3424166666667,5.6
1258,2012,34.72652984780738,113,16,79.73,2,7.7,105.07529411764706,229.5939166666667,6.2
1259,2007,34.72034384345701,104,16,71.99,7,8.5,33.242000000000004,207.3424166666667,6.8
1260,2003,34.714382785956964,117,4,63.86,5,5.0,91.27499999999999,183.95833333333334,6.5
1261,2011,34.69827027307383,104,16,78.05,6,10.3,113.08800000000001,224.93916666666667,6.2
1262,1993,34.62590135563889,130,1,50.02,6,2.2,72.94714285714285,144.45833333333331,6.4
1263,1999,34.54900195107308,126,4,57.55,5,5.5,40.78909090909091,166.57500000000002,7.4
1264,1994,34.494855793557086,83,16,51.13,2,10.0,91.24777777777778,148.22500000000002,6.5
1265,2011,34.493770537960266,107,1,77.59,0,3.6,138.73962962962963,224.93916666666667,7.3
1266,2015,34.47010130075058,131,4,81.7,6,3.8,80.72,237.01700000000002,6.3
1267,2005,34.440793684659695,136,9,67.26,1,5.3,63.43666666666667,195.2916666666667,7.3
1268,2017,34.43625305335661,108,4,84.41,0,2.2,138.725,245.11958333333334,6.7
1269,2015,34.37728095453069,115,16,81.48,2,2.9,114.48,237.01700000000002,6.3
1270,1996,34.33216448836468,135,4,53.85,2,5.7,52.75,156.84999999999997,6.4
1271,1992,34.32949281387337,202,1,48.17,1,2.53,33.698750000000004,140.3166666666667,7.7
1272,1991,34.289910053233804,108,1,46.7,6,3.1,99.68375,136.19166666666666,6.5
1273,1997,34.24566503997508,96,16,54.97,6,8.3,54.97,160.51666666666665,5.2
1274,1997,34.22074550929291,124,16,54.93,6,10.4,28.75714285714286,160.51666666666665,6.4
1275,1986,34.212727134494024,91,1,37.5,2,2.9,28.923333333333332,109.60833333333335,6.4
1276,1994,34.19800978242536,102,16,50.69,6,10.4,64.196,148.22500000000002,7.5
1277,1982,34.196891191709845,96,1,33.0,6,3.8,33.0,96.5,6.7
1278,2016,34.18593314473087,112,4,82.05,6,2.2,82.05,240.01099999999997,5.9
1279,2009,34.18524543551928,109,16,73.34,6,10.4,88.98444444444445,214.537,7.4
1280,1992,34.151324385318915,107,18,47.92,5,8.5,39.935,140.3166666666667,6.4
1281,1997,34.1459869172464,129,16,54.81,6,3.8,63.32285714285714,160.51666666666665,7.3
1282,2001,34.11144578313254,103,1,60.4,2,5.5,83.56777777777778,177.06666666666663,5.3
1283,1998,34.10255099432544,98,1,55.59,10,9.7,42.085384615384605,163.00833333333335,6.1
1284,2004,34.084531897996996,135,1,64.38,1,2.53,45.002500000000005,188.88333333333335,7.4
1285,1982,34.0621761658031,117,4,32.87,6,5.4,77.35947368421053,96.5,8.1
1286,1998,34.04120443740094,113,9,55.49,5,7.3,55.49,163.00833333333335,6.9
1287,1994,33.92140327205262,119,16,50.28,6,10.4,50.368,148.22500000000002,7.2
1288,1994,33.894417271040645,102,8,50.24,2,7.1,40.0,148.22500000000002,6.2
1289,2018,33.8819931224492,130,4,85.08,1,2.7,85.08,251.10683333333338,8.2
1290,1993,33.86443611191232,94,4,48.92,2,7.0,130.02125,144.45833333333331,6.8
1291,2005,33.80584595690206,101,1,66.02,3,2.1,33.805,195.2916666666667,4.9
1292,2015,33.786606024040466,103,4,80.08,3,2.5,88.99000000000001,237.01700000000002,6.3
1293,1994,33.786473266992736,115,1,50.08,5,5.51,50.08,148.22500000000002,7.3
1294,1990,33.782766758084065,104,16,44.14,6,4.0,32.093333333333334,130.65833333333333,6.5
1295,2012,33.65507288774709,105,8,77.27,2,0.5,55.695,229.5939166666667,6.0
1296,2011,33.635760779766386,106,1,75.66,5,8.5,59.36888888888888,224.93916666666667,6.8
1297,1981,33.621116304646684,97,16,30.57,2,8.0,48.604000000000006,90.925,7.5
1298,2011,33.61797819410434,124,8,75.62,2,5.1,56.22375,224.93916666666667,7.1
1299,2011,33.61353254768882,133,7,75.61,1,5.3,38.82,224.93916666666667,7.6
1300,2008,33.56672588567248,90,16,72.27,6,10.4,42.839999999999996,215.3025,6.6
1301,1997,33.56660782888589,94,4,53.88,3,2.0,121.71333333333334,160.51666666666665,7.0
1302,1987,33.548954895489544,101,16,38.12,6,8.51,38.12,113.625,6.6
1303,1987,33.548954895489544,96,4,38.12,3,2.8,46.03000000000001,113.625,7.1
1304,1998,33.54429732631255,108,4,54.68,6,2.2,66.335,163.00833333333335,6.2
1305,2019,33.5253328917702,122,4,85.71,6,3.8,52.63416666666666,255.65741666666668,7.3
1306,2010,33.49147350101235,114,9,73.03,2,2.9,121.71333333333334,218.05550000000002,5.9
1307,1999,33.43238781329731,159,17,55.69,5,9.7,27.401428571428575,166.57500000000002,7.5
1308,2017,33.412263062076846,116,4,81.9,1,2.53,138.73962962962963,245.11958333333334,7.2
1309,1984,33.402855767688116,141,16,34.7,1,2.53,25.96,103.88333333333333,7.8
1310,1993,33.36602249783675,95,1,48.2,2,0.5,48.2,144.45833333333331,6.2
1311,2001,33.36031626506025,106,4,59.07,6,8.52,48.54600000000001,177.06666666666663,6.4
1312,1991,33.306002569907605,130,4,45.36,3,10.4,77.35947368421053,136.19166666666666,7.5
1313,1999,33.30031517334533,107,4,55.47,2,5.7,88.5575,166.57500000000002,6.0
1314,2009,33.2996173154281,105,16,71.44,2,5.5,73.28666666666666,214.537,7.0
1315,2000,33.29268292682927,98,18,57.33,2,2.9,73.85,172.19999999999996,6.1
1316,1995,33.29104232746363,114,1,50.73,6,10.4,33.19,152.38333333333335,5.9
1317,2000,33.25203252032521,98,16,57.26,2,10.0,31.237499999999997,172.19999999999996,6.7
1318,2015,33.22546484007476,105,9,78.75,6,2.5,119.69,237.01700000000002,5.6
1319,2008,33.06975069959708,96,1,71.2,6,5.2,58.10625,215.3025,6.5
1320,2000,33.06620209059234,110,4,56.94,6,2.2,61.24666666666667,172.19999999999996,6.6
1321,2016,33.002654045022936,108,16,79.21,6,8.3,75.585,240.01099999999997,6.0
1322,2011,32.96891381743953,91,4,74.16,2,2.9,84.20769230769231,224.93916666666667,3.3
1323,2014,32.96074321836475,118,1,78.03,2,2.53,33.91166666666667,236.73616666666666,6.1
1324,2003,32.87701019252548,114,4,60.48,6,2.2,85.214,183.95833333333334,6.2
1325,1969,32.8759654702408,145,16,12.06,6,3.5,24.395,36.68333333333334,7.9
1326,2001,32.86897590361447,157,4,58.2,1,5.3,51.888999999999996,177.06666666666663,6.7
1327,2011,32.83554442497416,126,1,73.86,3,5.1,47.43857142857142,224.93916666666667,7.5
1328,1995,32.82511210762332,100,16,50.02,6,8.54,32.093333333333334,152.38333333333335,5.5
1329,1995,32.818549710160774,102,4,50.01,5,5.5,50.01,152.38333333333335,6.7
1330,1996,32.75103602167677,103,4,51.37,6,3.7,66.72571428571429,156.84999999999997,6.4
1331,2005,32.74589289524215,100,1,63.95,6,2.1,121.356,195.2916666666667,6.3
1332,2017,32.67792761016307,110,16,80.1,6,3.7,46.254999999999995,245.11958333333334,5.4
1333,1989,32.662005915568706,90,1,40.49,3,2.3,48.19222222222222,123.96666666666665,6.9
1334,2003,32.648697621744056,92,18,60.06,2,10.4,33.14,183.95833333333334,7.1
1335,1985,32.63092655717385,90,4,35.1,6,8.54,25.1,107.56666666666665,6.7
1336,2008,32.61922179259414,112,9,70.23,6,2.2,82.61,215.3025,5.7
1337,2001,32.60918674698796,84,9,57.74,2,7.5,48.4425,177.06666666666663,4.8
1338,2020,32.51791685958939,109,16,84.16,6,2.2,84.16,258.8111666666667,6.0
1339,2000,32.502903600464585,115,16,55.97,6,10.8,47.48,172.19999999999996,6.1
1340,2008,32.48917221119123,123,4,69.95,5,5.0,82.20666666666666,215.3025,7.6
1341,1988,32.47974068071313,126,16,38.41,6,10.3,77.55199999999999,118.25833333333333,7.5
1342,2013,32.456622017288595,109,16,75.61,6,8.5,54.2675,232.95708333333332,6.7
1343,2003,32.45300113250283,135,16,59.7,2,5.7,27.67,183.95833333333334,7.6
1344,2003,32.4475651189128,98,16,59.69,8,9.7,20.79,183.95833333333334,5.8
1345,2004,32.43271860937086,118,4,61.26,6,5.3,71.42299999999999,188.88333333333335,7.2
1346,2001,32.41152108433736,127,4,57.39,5,0.51,61.974000000000004,177.06666666666663,7.6
1347,2006,32.40709354718697,104,1,65.33,10,0.53,75.548,201.5916666666667,6.5
1348,1979,32.2976231484671,156,16,23.44,5,1.5,23.44,72.575,5.3
1349,1991,32.219298782353306,103,1,43.88,2,5.8,43.88,136.19166666666666,5.9
1350,2014,32.217299567662174,95,1,76.27,3,2.1,58.355,236.73616666666666,7.3
1351,2007,32.14971691352749,102,4,66.66,1,2.7,62.83888888888888,207.3424166666667,7.0
1352,2016,32.098528817429205,113,1,77.04,3,7.1,69.3325,240.01099999999997,6.2
1353,2005,32.08534243652655,125,18,62.66,1,5.9,124.15375,195.2916666666667,7.0
1354,1988,32.04848143189346,91,16,37.9,6,9.4,37.9,118.25833333333333,6.2
1355,2001,31.976656626506028,112,9,56.62,6,2.2,103.95,177.06666666666663,6.4
1356,2015,31.963951952813506,121,4,75.76,2,5.0,104.26166666666666,237.01700000000002,7.1
1357,2001,31.948418674698804,132,16,56.57,6,3.3,58.7425,177.06666666666663,6.9
1358,1996,31.9094676442461,135,1,50.05,1,2.53,27.655714285714286,156.84999999999997,6.3
1359,2005,31.87540004267121,102,4,62.25,2,7.3,98.81,195.2916666666667,4.8
1360,1993,31.870781655610042,107,16,46.04,10,9.7,45.699999999999996,144.45833333333331,6.4
1361,2012,31.830111642766372,132,4,73.08,6,3.8,148.445,229.5939166666667,6.6
1362,2009,31.81735551443341,108,9,68.26,5,8.53,68.26,214.537,5.0
1363,2021,31.774764526298593,134,0,86.1,3,10.3,32.86142857142857,270.96975000000003,7.3
1364,2006,31.767186143607123,126,4,64.04,6,10.6,67.63933333333333,201.5916666666667,7.1
1365,2016,31.76104428547026,102,4,76.23,6,2.2,29.703333333333333,240.01099999999997,6.7
1366,1999,31.751463304817644,106,18,52.89,2,5.7,36.15714285714286,166.57500000000002,6.5
1367,1999,31.751463304817644,105,16,52.89,2,5.5,52.89,166.57500000000002,5.5
1368,1999,31.745460003001646,126,4,52.88,5,5.5,52.88,166.57500000000002,6.2
1369,1991,31.734687633849358,122,16,43.22,6,10.8,35.973333333333336,136.19166666666666,7.2
1370,2003,31.708267270668173,139,1,58.33,6,5.7,86.72333333333334,183.95833333333334,7.4
1371,1994,31.58711418451678,111,1,46.82,3,10.8,61.41166666666667,148.22500000000002,6.4
1372,1991,31.573150584348042,108,1,43.0,5,5.5,62.83888888888888,136.19166666666666,6.7
1373,2005,31.568167271175586,144,4,61.65,1,5.7,95.35095238095236,195.2916666666667,8.0
1374,2004,31.564457778169942,122,4,59.62,6,3.7,50.385555555555555,188.88333333333335,6.8
1375,2002,31.510771369006253,96,1,56.68,6,3.8,34.015,179.875,5.9
1376,2004,31.490337951116203,93,9,59.48,2,8.3,50.799,188.88333333333335,5.3
1377,2006,31.474515315613242,132,18,63.45,6,10.7,51.888999999999996,201.5916666666667,6.0
1378,1989,31.427803172895945,112,1,38.96,6,5.1,80.614,123.96666666666665,5.3
1379,2016,31.41522680210491,112,16,75.4,10,5.5,72.745,240.01099999999997,6.5
1380,2011,31.412937572010208,108,16,70.66,2,5.5,81.21249999999999,224.93916666666667,6.2
1381,1992,31.40753058558023,84,4,44.07,6,10.8,44.07,140.3166666666667,5.9
1382,2013,31.379170340745883,131,4,73.1,6,8.52,112.40500000000002,232.95708333333332,6.3
1383,2006,31.360423297920708,136,4,63.22,2,5.5,104.26166666666666,201.5916666666667,6.9
1384,2002,31.35510771369006,118,9,56.4,2,5.7,56.4,179.875,5.9
1385,1990,31.341284520696476,104,4,40.95,5,2.5,80.614,130.65833333333333,5.3
1386,2009,31.309284645538998,98,1,67.17,6,3.1,55.695,214.537,5.7
1387,1996,31.30379343321646,147,4,49.1,10,8.52,55.821538461538466,156.84999999999997,7.5
1388,2019,31.29187529275016,114,1,80.0,6,2.2,88.98444444444445,255.65741666666668,5.6
